id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
NLE-0,0.5083022713342211,0.1702989400440706,2.9847647390094196,152.89016305546846,0.6666666666666666,0.1,1.0,0.15000000000000002,9.0
NLE-1,0.32889940018920416,0.09883846997109787,3.327645604847791,152.76929060137473,0.6666666666666666,0.08333333333333333,1.0,0.2,11.0
NLE-2,0.366974136742393,0.11398375427548484,3.21953017844509,152.83083404192348,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
NLE-3,0.49584397788775547,0.14078705248757908,3.521943027619683,152.83129774210695,0.5384615384615384,0.09090909090909091,1.0,0.15000000000000002,10.0
NLE-4,0.41783277307094663,0.13462903793163353,3.1035858198966544,152.69977620104046,0.6666666666666666,0.07692307692307693,1.0,0.15000000000000002,10.0
NLE-5,0.290543372184755,0.08347983219566181,3.480401967073595,152.70301791446715,0.6666666666666666,0.07692307692307693,1.0,0.25,10.0
NLE-6,0.4101085143375515,0.1306351872910788,3.139341879028011,152.85057220914996,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.15000000000000002,11.0
NLE-7,0.34886532718178476,0.10653098577315762,3.2747779873608156,152.77119482769848,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
NLE-8,0.3831783197479366,0.12025476195259586,3.1863879111829645,152.89294589479704,0.6666666666666666,0.1,1.0,0.2,10.0
NLE-9,0.4241067477492742,0.11542573702708087,3.6742823452777387,152.89405073000862,0.5384615384615384,0.1,1.0,0.2,10.0
NLE-10,0.2662038288017391,0.08690210562300814,3.063260975016688,152.8311928779748,0.8181818181818182,0.09090909090909091,1.0,0.25,11.0
NLE-11,0.29991863386388307,0.10208979524316526,2.937792490909733,152.895055920772,0.8181818181818182,0.1,1.05,0.25,10.0
NLE-12,0.4063616127210892,0.12905930411749805,3.148642521356925,152.91191328461437,0.6666666666666666,0.1,1.0,0.2,9.0
NLE-13,0.35477170903486277,0.10895765225692022,3.2560513344975286,152.89430567007744,0.6666666666666666,0.1,1.05,0.25,9.0
NLE-14,0.42143623843754763,0.1144937038911193,3.6808682409150038,152.89439062999614,0.5384615384615384,0.1,0.9500000000000001,0.2,10.0
NLE-15,0.34719537455266863,0.10557584301002218,3.2885872814646606,152.78949730867902,0.6666666666666666,0.08333333333333333,1.05,0.2,10.0
NLE-16,0.3806257113248936,0.10034595533760622,3.7931345617699064,152.8310253080867,0.5384615384615384,0.09090909090909091,1.0,0.2,11.0
NLE-17,0.3864097974771514,0.12164766331454631,3.1764670767082914,152.89385008474227,0.6666666666666666,0.1,1.05,0.2,10.0
NLE-18,0.2932171239949821,0.09909976917132915,2.958807335747192,152.7675418685398,0.8181818181818182,0.08333333333333333,1.0,0.25,9.0
NLE-19,0.3605960391541242,0.11103410132916527,3.2476152356573955,152.83886174936617,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,10.0
NLE-20,0.4114268729962177,0.13129049920296956,3.133713981543852,152.8982827738213,0.6666666666666666,0.1,1.05,0.2,9.0
NLE-21,0.26796791399821657,0.07504348703136725,3.570835053096737,152.64718934762485,0.6666666666666666,0.07142857142857142,1.0,0.25,11.0
NLE-22,0.37692931477918046,0.1174801363324892,3.208451458656849,152.90738946993267,0.6666666666666666,0.1,0.9500000000000001,0.2,10.0
NLE-23,0.44011094299043774,0.1432532774693434,3.072257408453518,152.9617225638855,0.6666666666666666,0.1111111111111111,1.0,0.2,9.0
NLE-24,0.296623760079734,0.10035572838581754,2.9557232541760263,152.89438067806637,0.8181818181818182,0.1,1.0,0.25,10.0
NLE-25,0.35403725393679714,0.10912256524363788,3.2444000298777653,152.6362368134339,0.6666666666666666,0.07142857142857142,1.0,0.2,9.0
NLE-26,0.2571064273929863,0.07036742485301428,3.6537705895879857,152.58509072977517,0.6666666666666666,0.06666666666666667,1.0,0.25,11.0
NLE-27,0.28764518905129177,0.09691722953347261,2.9679468804042406,152.8424845642441,0.8181818181818182,0.09090909090909091,1.0,0.25,10.0
NLE-28,0.3718424392313255,0.09790827783371306,3.7978651801317644,152.78807667643147,0.5384615384615384,0.08333333333333333,1.0,0.2,11.0
