id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
TLA-0,0.5022672621084864,0.12924752118830146,3.8860881623929195,55.63393102391863,0.5384615384615384,0.09090909090909091,1.0,0.2,10.0
TLA-1,0.508268092558518,0.15662286073079862,3.2451718107238685,55.65923982762887,0.6666666666666666,0.1,1.0,0.2,9.0
TLA-2,0.42761607168256754,0.12479131817001364,3.426649208881586,55.59199932641899,0.6666666666666666,0.07692307692307693,1.0,0.2,10.0
TLA-3,0.44785439020869583,0.15497603874810315,2.8898298977471923,55.6363958823185,0.8181818181818182,0.09090909090909091,1.0,0.2,9.0
TLA-4,0.5720856889476561,0.21072589308605824,2.7148333817430887,55.65799108589725,0.8181818181818182,0.1,1.0,0.15000000000000002,9.0
TLA-5,0.4553506463451135,0.13558584540086413,3.358393680393805,55.635547952835836,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
TLA-6,0.3769000197975879,0.12317767100801387,3.059807972607852,55.61445565699761,0.8181818181818182,0.08333333333333333,1.0,0.2,11.0
TLA-7,0.44026305805488697,0.12990371097846304,3.3891491993471914,55.61414214840886,0.6666666666666666,0.08333333333333333,0.9500000000000001,0.2,10.0
TLA-8,0.4707189730702939,0.14160709864037319,3.3241198893971875,55.65924942825206,0.6666666666666666,0.1,0.9500000000000001,0.2,10.0
TLA-9,0.42421369496180344,0.1231156175599949,3.4456529835061898,55.59429395020974,0.6666666666666666,0.07692307692307693,1.0,0.2,10.0
TLA-10,0.4501628648024812,0.11089234604488123,4.059458392378927,55.659103868021475,0.5384615384615384,0.1,0.9500000000000001,0.25,10.0
TLA-11,0.4861231034926284,0.12372541860185927,3.9290479594734076,55.611293326183805,0.5384615384615384,0.08333333333333333,1.0,0.2,10.0
TLA-12,0.44470043283167776,0.13122110887610372,3.388939757029144,55.66004884933704,0.6666666666666666,0.1,1.0,0.2,11.0
TLA-13,0.5101158517021369,0.15755888485141237,3.2376203486284334,55.61217232007424,0.6666666666666666,0.08333333333333333,1.0,0.2,8.0
TLA-14,0.44585148382831075,0.13177545406288532,3.3834183080526015,55.66049028847906,0.6666666666666666,0.1,1.0,0.2,11.0
TLA-15,0.4444048895490578,0.13107492897147316,3.390464469721567,55.66003170303215,0.6666666666666666,0.1,1.0,0.2,11.0
TLA-16,0.5090235036175274,0.18248335129014584,2.789424350324362,55.6346776322162,0.8181818181818182,0.09090909090909091,1.0,0.15000000000000002,10.0
TLA-17,0.5827304631203851,0.1863878701545414,3.1264398409468424,55.65800236757449,0.6666666666666666,0.1,1.1,0.15000000000000002,10.0
TLA-18,0.49244842570053554,0.19968189432028147,2.466164633387686,55.66022313156598,1.0,0.1,0.9500000000000001,0.15000000000000002,10.0
TLA-19,0.3365802877361504,0.10490929791771131,3.2082979718361764,55.63810016954137,0.8181818181818182,0.09090909090909091,1.0,0.25,11.0
TLA-20,0.41636539061450156,0.1408057275539607,2.957020270748139,55.636748252898975,0.8181818181818182,0.09090909090909091,1.0,0.2,10.0
TLA-21,0.5721586472756894,0.21076286388363732,2.71470332454573,55.6579906116083,0.8181818181818182,0.1,1.0,0.15000000000000002,9.0
TLA-22,0.4192746074874991,0.12116636216769365,3.46032182518796,55.63607593745185,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.25,9.0
TLA-23,0.3821239532245937,0.10656055576116209,3.585979356949503,55.61472843112478,0.6666666666666666,0.08333333333333333,1.0,0.25,10.0
TLA-24,0.5710329018947047,0.18171501879859114,3.142463983825271,55.65674143292547,0.6666666666666666,0.1,0.9500000000000001,0.15000000000000002,10.0
TLA-25,0.570753080616793,0.18131416554410298,3.1478681155663075,55.659853103912916,0.6666666666666666,0.1,1.0,0.15000000000000002,10.0
TLA-26,0.6722250167440085,0.18856365538084488,3.564976587806942,55.65482261689413,0.5384615384615384,0.1,1.0,0.15000000000000002,9.0
TLA-27,0.6726950525772034,0.18875354106181302,3.5638804379140585,55.65480431231039,0.5384615384615384,0.1,1.0,0.15000000000000002,9.0
TLA-28,0.3936563539576699,0.11091563149933023,3.5491512660237348,55.636807385335054,0.6666666666666666,0.09090909090909091,1.0,0.25,10.0
TLA-29,0.4690170501699561,0.11761439319289137,3.9877521571764873,55.63542920590775,0.5384615384615384,0.09090909090909091,1.05,0.25,9.0
TLA-30,0.4733826650867285,0.16644780238738843,2.8440307309374013,55.634759085166806,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.15000000000000002,11.0
TLA-31,0.39373111776190917,0.11095319931695921,3.5486233852269575,55.63680907162534,0.6666666666666666,0.09090909090909091,1.0,0.25,10.0
TLA-32,0.44540131643050734,0.13219410536263515,3.3692978609649917,55.619884151618926,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
TLA-33,0.39365811825273034,0.11091650741168271,3.549139144740747,55.636807379596874,0.6666666666666666,0.09090909090909091,1.0,0.25,10.0
TLA-34,0.5532704069421627,0.20213333126407831,2.7371557351881726,55.683304806965204,0.8181818181818182,0.1111111111111111,0.9500000000000001,0.15000000000000002,10.0
TLA-35,0.4417065345161968,0.13048683115473556,3.3850659917735815,55.61778361078818,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
TLA-36,0.49876369098629353,0.12802322928799245,3.895884315371457,55.633337584606174,0.5384615384615384,0.09090909090909091,0.9500000000000001,0.2,10.0
TLA-37,0.43011672011043756,0.14712153971757908,2.9235468914756355,55.61351049987758,0.8181818181818182,0.08333333333333333,0.9500000000000001,0.2,9.0
TLA-38,0.4735234265056034,0.1427283827046724,3.3176542572152474,55.65966748565567,0.6666666666666666,0.1,1.0,0.2,10.0
TLA-39,0.5752517025351926,0.18340122187523922,3.136575081961636,55.65722400117782,0.6666666666666666,0.1,1.0,0.15000000000000002,10.0
TLA-40,0.455358545083349,0.13558965698496558,3.358357526738488,55.63554792714279,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
TLA-41,0.5940464061700077,0.1910477453337665,3.109413330851875,55.63273170893846,0.6666666666666666,0.09090909090909091,1.0,0.15000000000000002,9.0
TLA-42,0.47570649088040645,0.11994912583000328,3.965902107153301,55.63483789042799,0.5384615384615384,0.09090909090909091,1.05,0.2,11.0
TLA-43,0.575227924292179,0.18339018930759948,3.136634115837854,55.65722406616156,0.6666666666666666,0.1,1.0,0.15000000000000002,10.0
TLA-44,0.43667968761388043,0.10629557861844946,4.108164170979799,55.63534785077148,0.5384615384615384,0.09090909090909091,1.0,0.25,10.0
TLA-45,0.3936596668012077,0.11091728864722568,3.5491281080017103,55.6368073763576,0.6666666666666666,0.09090909090909091,1.0,0.25,10.0
TLA-46,0.466523963864438,0.1632453819919067,2.8578080321290016,55.660451363954344,0.8181818181818182,0.1,1.0,0.2,9.0
TLA-47,0.43343485153368333,0.12635316129533128,3.430344338758532,55.62436297692888,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
TLA-48,0.41635382545788974,0.14079965911009226,2.957065578776293,55.63674823524856,0.8181818181818182,0.09090909090909091,1.0,0.2,10.0
TLA-49,0.45536100335686425,0.13559084136208766,3.3583463217906324,55.63554792482897,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
TLA-50,0.47369440387661843,0.14281063778540815,3.316940609063079,55.65967464625505,0.6666666666666666,0.1,1.0,0.2,10.0
TLA-51,0.4104060829761191,0.09693470643377398,4.233840469269998,55.63663994910661,0.5384615384615384,0.09090909090909091,1.0,0.25,11.0
TLA-52,0.4356269829962672,0.12757918452686515,3.4145615886464182,55.66029858361254,0.6666666666666666,0.1,0.9500000000000001,0.25,9.0
TLA-53,0.4713208989293257,0.1416777928433425,3.326709779072291,55.66063628373653,0.6666666666666666,0.1,1.0,0.2,10.0
TLA-54,0.45293810293895437,0.11186082264629217,4.049121866117153,55.65961938270908,0.5384615384615384,0.1,1.0,0.25,10.0
TLA-55,0.4314987845336345,0.1474879864319336,2.9256537767757327,55.66052655743893,0.8181818181818182,0.1,0.9500000000000001,0.2,10.0
TLA-56,0.5721506855936009,0.210758932245677,2.7147161901857504,55.6579906074216,0.8181818181818182,0.1,1.0,0.15000000000000002,9.0
TLA-57,0.5090273477555313,0.15779679721676018,3.225840807505728,55.62420143568782,0.6666666666666666,0.08333333333333333,1.0,0.15000000000000002,11.0
TLA-58,0.45281935110894905,0.13457803506915547,3.3647344522176983,55.63511714029929,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,10.0
TLA-59,0.6180801659926185,0.20051536996636535,3.082457799101864,55.656626049512624,0.6666666666666666,0.1,1.0,0.15000000000000002,9.0
TLA-60,0.5361708545006806,0.14160440195180515,3.786399625367335,55.55012225505839,0.5384615384615384,0.06666666666666667,0.9500000000000001,0.15000000000000002,10.0
TLA-61,0.3953565822969351,0.11159441331244196,3.5427990574224895,55.63713672315165,0.6666666666666666,0.09090909090909091,1.05,0.25,10.0
TLA-62,0.406857299071167,0.116069844557966,3.505279951227814,55.660658293757635,0.6666666666666666,0.1,0.9500000000000001,0.25,10.0
TLA-63,0.5710331812035901,0.18171532051487757,3.1424603032127827,55.65674144785347,0.6666666666666666,0.1,0.9500000000000001,0.15000000000000002,10.0
TLA-64,0.4913138605896938,0.14996987015955068,3.2760837898105293,55.63552298100046,0.6666666666666666,0.09090909090909091,1.05,0.2,9.0
TLA-65,0.38175219726718496,0.1063704813452409,3.5888922607029725,55.614426027737565,0.6666666666666666,0.08333333333333333,1.0,0.25,10.0
